region_level,name,region,long,lat,month_no,month,date,id,admission_type,admissions,monthly covid cases
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,4,Jul-18,07/01/2018,4328205V,first_attendance,11795,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,total_admissions,60630,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,daycase_elective,4590,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,ordinary_elective,590,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,non_elective,3475,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,GP_ref,5530,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,DNA,2235,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,5,Aug-18,08/01/2018,4331305V,first_attendance,11070,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,total_admissions,58095,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,daycase_elective,4370,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,ordinary_elective,550,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,non_elective,3375,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,GP_ref,5360,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,DNA,2085,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,6,Sep-18,09/01/2018,4334405V,first_attendance,10710,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,total_admissions,68255,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,daycase_elective,5010,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,ordinary_elective,560,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,non_elective,3445,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,GP_ref,6170,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,DNA,2370,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,7,Oct-18,10/01/2018,4337405V,first_attendance,12800,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,total_admissions,64410,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,daycase_elective,4750,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,ordinary_elective,605,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,non_elective,3635,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,GP_ref,5810,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,DNA,2215,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,8,Nov-18,11/01/2018,4340505V,first_attendance,11925,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,total_admissions,53995,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,daycase_elective,4190,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,ordinary_elective,525,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,non_elective,3325,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,GP_ref,4840,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,DNA,2025,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,9,Dec-18,12/01/2018,4343505V,first_attendance,10000,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,total_admissions,68875,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,daycase_elective,4990,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,ordinary_elective,600,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,non_elective,3770,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,GP_ref,6435,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,DNA,2275,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,10,Jan-19,01/01/2019,4346605V,first_attendance,13200,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,total_admissions,60080,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,daycase_elective,4580,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,ordinary_elective,620,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,non_elective,3235,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,GP_ref,5525,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,DNA,1895,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,11,Feb-19,02/01/2019,4349705V,first_attendance,11310,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,total_admissions,64570,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,daycase_elective,4850,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,ordinary_elective,605,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,non_elective,3625,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,GP_ref,6170,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,DNA,2035,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,12,Mar-19,03/01/2019,4352505V,first_attendance,12390,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,total_admissions,61285,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,daycase_elective,4520,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,ordinary_elective,515,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,non_elective,3675,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,GP_ref,5485,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,DNA,2490,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,13,Apr-19,04/01/2019,4355605V,first_attendance,11365,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,total_admissions,65350,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,daycase_elective,4830,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,ordinary_elective,635,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,non_elective,3805,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,GP_ref,6005,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,DNA,2135,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,14,May-19,05/01/2019,4358605V,first_attendance,12340,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,total_admissions,60515,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,daycase_elective,4470,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,ordinary_elective,555,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,non_elective,3395,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,GP_ref,5760,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,DNA,2075,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,15,Jun-19,06/01/2019,4361705V,first_attendance,11505,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,total_admissions,65625,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,daycase_elective,4815,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,ordinary_elective,615,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,non_elective,3455,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,GP_ref,5925,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,DNA,2275,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,16,Jul-19,07/01/2019,4364705V,first_attendance,12375,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,total_admissions,58615,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,daycase_elective,4560,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,ordinary_elective,470,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,non_elective,3480,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,GP_ref,5230,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,DNA,1960,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,17,Aug-19,08/01/2019,4367805V,first_attendance,10940,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,total_admissions,63145,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,daycase_elective,4710,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,ordinary_elective,535,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,non_elective,3360,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,GP_ref,5995,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,DNA,2350,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,18,Sep-19,09/01/2019,4370905V,first_attendance,12050,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,total_admissions,68670,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,daycase_elective,4780,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,ordinary_elective,675,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,non_elective,3605,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,GP_ref,6500,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,DNA,2470,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,19,Oct-19,10/01/2019,4373905V,first_attendance,13065,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,total_admissions,64930,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,daycase_elective,4625,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,ordinary_elective,600,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,non_elective,3630,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,GP_ref,6165,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,DNA,2085,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,20,Nov-19,11/01/2019,4377005V,first_attendance,12195,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,total_admissions,57750,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,daycase_elective,4300,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,ordinary_elective,540,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,non_elective,3800,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,GP_ref,5450,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,DNA,1880,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,21,Dec-19,12/01/2019,4380005V,first_attendance,10930,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,total_admissions,66200,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,daycase_elective,4935,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,ordinary_elective,555,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,non_elective,3735,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,GP_ref,6415,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,DNA,2045,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,22,Jan-20,01/01/2020,4383105V,first_attendance,12785,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,total_admissions,60425,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,daycase_elective,4440,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,ordinary_elective,570,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,non_elective,3445,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,GP_ref,6180,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,DNA,1780,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,23,Feb-20,02/01/2020,4386205V,first_attendance,11850,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,total_admissions,52830,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,daycase_elective,3720,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,ordinary_elective,470,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,non_elective,2860,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,GP_ref,5270,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,DNA,1875,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,24,Mar-20,03/01/2020,4389105V,first_attendance,9775,0
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,total_admissions,27030,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,daycase_elective,1500,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,ordinary_elective,145,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,non_elective,2145,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,GP_ref,2090,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,DNA,780,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,25,Apr-20,04/01/2020,4392205V,first_attendance,4395,60
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,total_admissions,29825,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,daycase_elective,1640,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,ordinary_elective,155,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,non_elective,2775,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,GP_ref,1950,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,DNA,800,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,26,May-20,05/01/2020,4395205V,first_attendance,4755,104
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,total_admissions,39270,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,daycase_elective,2110,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,ordinary_elective,165,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,non_elective,3030,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,GP_ref,2840,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,DNA,1190,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,27,Jun-20,06/01/2020,4398305V,first_attendance,6585,19
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,28,Jul-20,07/01/2020,4401305V,total_admissions,48535,253
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,28,Jul-20,07/01/2020,4401305V,daycase_elective,2940,253
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,28,Jul-20,07/01/2020,4401305V,ordinary_elective,270,253
CCG,NHS Stafford and Surrounds CCG,MIDLANDS COMMISSIONING REGION,-2.17470002,52.78950882,28,Jul-20,07/01/2020,4401305V,non_elective,3295,253
